"x"
"1" "Fit: "
"2" "0.0508026141608385"
"3" "Iterations: "
"4" "5000"
"x"
"1" "Fit: "
"2" "0.124602660768058"
"3" "Iterations: "
"4" "5000"
"x"
"1" "Fit: "
"2" "0.0884951947486861"
"3" "Iterations: "
"4" "5000"
"x"
"1" "Fit: "
"2" "0.133502057402574"
"3" "Iterations: "
"4" "5000"
"x"
"1" "Fit: "
"2" "0.0674099612191517"
"3" "Iterations: "
"4" "5000"
"x"
"1" "Fit: "
"2" "0.0297169163286744"
"3" "Iterations: "
"4" "5000"
"x"
"1" "Fit: "
"2" "0.0474456444866716"
"3" "Iterations: "
"4" "5000"
"x"
"1" "Fit: "
"2" "0.0635245512317228"
"3" "Iterations: "
"4" "5000"
"x"
"1" "Fit: "
"2" "0.0105272955362215"
"3" "Iterations: "
"4" "5000"
"x"
"1" "Fit: "
"2" "0.0364889879178928"
"3" "Iterations: "
"4" "5000"
"x"
"1" "Fit: "
"2" "0.072894554909865"
"3" "Iterations: "
"4" "5000"
"x"
"1" "Fit: "
"2" "0.0341029993635908"
"3" "Iterations: "
"4" "5000"
"x"
"1" "Fit: "
"2" "0.0630237380798649"
"3" "Iterations: "
"4" "5000"
"x"
"1" "Fit: "
"2" "0.0130875238853499"
"3" "Iterations: "
"4" "5000"
"x"
"1" "Fit: "
"2" "0.0456091536124929"
"3" "Iterations: "
"4" "5000"
"x"
"1" "Fit: "
"2" "0.00031007215539425"
"3" "Iterations: "
"4" "5000"
"x"
"1" "Fit: "
"2" "0.0550801664738571"
"3" "Iterations: "
"4" "5000"
"x"
"1" "Fit: "
"2" "0.0361177430177488"
"3" "Iterations: "
"4" "5000"
"x"
"1" "Fit: "
"2" "0.0456280826079725"
"3" "Iterations: "
"4" "5000"
"x"
"1" "Fit: "
"2" "0.0526884961864691"
"3" "Iterations: "
"4" "5000"
"x"
"1" "Fit: "
"2" "0.0547694980598211"
"3" "Iterations: "
"4" "5000"
"x"
"1" "Fit: "
"2" "0.106528759967455"
"3" "Iterations: "
"4" "5000"
"x"
"1" "Fit: "
"2" "0.0326308659207323"
"3" "Iterations: "
"4" "5000"
"x"
"1" "Fit: "
"2" "0.0119958118027459"
"3" "Iterations: "
"4" "5000"
"x"
"1" "Fit: "
"2" "0.0448278563092316"
"3" "Iterations: "
"4" "5000"
"x"
"1" "Fit: "
"2" "0.0436129975765071"
"3" "Iterations: "
"4" "5000"
"x"
"1" "Fit: "
"2" "0.0160223768993195"
"3" "Iterations: "
"4" "5000"
"x"
"1" "Fit: "
"2" "0.0233154807145122"
"3" "Iterations: "
"4" "5000"
"x"
"1" "Fit: "
"2" "0.0120947656712553"
"3" "Iterations: "
"4" "5000"
"x"
"1" "Fit: "
"2" "0.0289663417940811"
"3" "Iterations: "
"4" "5000"
