"x"
"1" "Fit: "
"2" "0.0566997460457534"
"3" "Iterations: "
"4" "972"
"x"
"1" "Fit: "
"2" "0.0916940322191232"
"3" "Iterations: "
"4" "1989"
"x"
"1" "Fit: "
"2" "0.058145118220396"
"3" "Iterations: "
"4" "1491"
"x"
"1" "Fit: "
"2" "0.0325322737218994"
"3" "Iterations: "
"4" "282"
"x"
"1" "Fit: "
"2" "0.0550564500243862"
"3" "Iterations: "
"4" "1759"
"x"
"1" "Fit: "
"2" "0.0600598517032143"
"3" "Iterations: "
"4" "1554"
"x"
"1" "Fit: "
"2" "0.07760791480598"
"3" "Iterations: "
"4" "515"
"x"
"1" "Fit: "
"2" "0.0390610841496117"
"3" "Iterations: "
"4" "104"
"x"
"1" "Fit: "
"2" "0.0305387726061778"
"3" "Iterations: "
"4" "233"
"x"
"1" "Fit: "
"2" "0.082291457340148"
"3" "Iterations: "
"4" "491"
"x"
"1" "Fit: "
"2" "0.0932287071360712"
"3" "Iterations: "
"4" "1304"
"x"
"1" "Fit: "
"2" "0.0983379930215318"
"3" "Iterations: "
"4" "1020"
"x"
"1" "Fit: "
"2" "0.0639164198154057"
"3" "Iterations: "
"4" "1139"
"x"
"1" "Fit: "
"2" "0.0834679272684214"
"3" "Iterations: "
"4" "687"
"x"
"1" "Fit: "
"2" "0.0607221574722353"
"3" "Iterations: "
"4" "102"
"x"
"1" "Fit: "
"2" "0.0822401556996129"
"3" "Iterations: "
"4" "253"
"x"
"1" "Fit: "
"2" "0.0825934746514324"
"3" "Iterations: "
"4" "4492"
"x"
"1" "Fit: "
"2" "0.0984853368321466"
"3" "Iterations: "
"4" "599"
"x"
"1" "Fit: "
"2" "0.0595931563721238"
"3" "Iterations: "
"4" "51"
"x"
"1" "Fit: "
"2" "0.0934394102095085"
"3" "Iterations: "
"4" "633"
"x"
"1" "Fit: "
"2" "0.0978064325247989"
"3" "Iterations: "
"4" "2773"
"x"
"1" "Fit: "
"2" "0.0840386856929831"
"3" "Iterations: "
"4" "1897"
"x"
"1" "Fit: "
"2" "0.0987911470782174"
"3" "Iterations: "
"4" "277"
"x"
"1" "Fit: "
"2" "0.0520863368620726"
"3" "Iterations: "
"4" "739"
"x"
"1" "Fit: "
"2" "0.11368358792331"
"3" "Iterations: "
"4" "5000"
"x"
"1" "Fit: "
"2" "0.0423549060831633"
"3" "Iterations: "
"4" "1482"
"x"
"1" "Fit: "
"2" "0.0849732244379117"
"3" "Iterations: "
"4" "617"
"x"
"1" "Fit: "
"2" "0.0588435590579812"
"3" "Iterations: "
"4" "236"
"x"
"1" "Fit: "
"2" "0.074144164515688"
"3" "Iterations: "
"4" "2441"
"x"
"1" "Fit: "
"2" "0.091433895661315"
"3" "Iterations: "
"4" "1958"
